ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2017	06-DEC-17	SONOMA	49M07N09W21	GRAPES, WINE	MISSION	4.55	FLAZASULFURON	1.1375	55	A	G
NO	2017	27-DEC-17	SONOMA	49M07N09W29	GRAPES, WINE	MISSION	.7	FLAZASULFURON	.175	9	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W20	GRAPES, WINE	MISSION	.9819	FLAZASULFURON	.245475	12.4	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W20	GRAPES, WINE	MISSION	1.1756	FLAZASULFURON	.2939	13.2	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W29	GRAPES, WINE	MISSION	1.2825	FLAZASULFURON	.320625	18	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W28	GRAPES, WINE	MISSION	1.9238	FLAZASULFURON	.48095	21.6	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W21	GRAPES, WINE	MISSION	.9263	FLAZASULFURON	.231575	10.4	A	G
NO	2017	31-JAN-17	SONOMA	49M07N09W29	GRAPES, WINE	MISSION	.625	FLAZASULFURON	.15625	10	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W20	GRAPES, WINE	MISSION	.5344	FLAZASULFURON	.1336	6.75	A	G
NO	2017	02-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	MOVENTO	13.4946	SPIROTETRAMAT	3.0227904	24	A	G
NO	2017	17-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	MOVENTO	6.7473	SPIROTETRAMAT	1.5113952	16	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	10.5483	SPIROTETRAMAT	2.3628192	25	A	G
NO	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	5.0605	SPIROTETRAMAT	1.133552	12	A	G
NO	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	5.0605	SPIROTETRAMAT	1.133552	12	A	G
NO	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	6.7473	SPIROTETRAMAT	1.5113952	16	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	6.3312	SPIROTETRAMAT	1.4181888	15	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	7.5907	SPIROTETRAMAT	1.7003168	18	A	G
NO	2017	09-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	MOVENTO	3.6885	SPIROTETRAMAT	.826224	6.52	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	MOVENTO	10.9644	SPIROTETRAMAT	2.4560256	26	A	G
NO	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	5.4878	SPIROTETRAMAT	1.2292672	13	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	MOVENTO	5.0605	SPIROTETRAMAT	1.133552	12	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	1.0571	SPIROTETRAMAT	.2367904	2.5	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	MOVENTO	9.2775	SPIROTETRAMAT	2.07816	22	A	G
NO	2017	02-JUN-17	SONOMA	49M07N09W27	GRAPES, WINE	MOVENTO	3.3737	SPIROTETRAMAT	.7557088	6	A	G
NO	2017	14-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	1.2707	SPIROTETRAMAT	.2846368	3	A	G
NO	2017	27-OCT-17	SONOMA	49M07N09W28	GRAPES, WINE	MOVENTO	5.0605	SPIROTETRAMAT	1.133552	12	A	G
NO	2017	01-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	MOVENTO	30.9251	SPIROTETRAMAT	6.9272224	55	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W27	GRAPES, WINE	MOVENTO	6.7473	SPIROTETRAMAT	1.5113952	16	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	1.6868	SPIROTETRAMAT	.3778432	4	A	G
NO	2017	17-JUN-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	5.0605	SPIROTETRAMAT	1.133552	12	A	G
NO	2017	27-OCT-17	SONOMA	49M07N09W20	GRAPES, WINE	MOVENTO	6.3312	SPIROTETRAMAT	1.4181888	15	A	G
NO	2017	16-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	MOVENTO	7.377	SPIROTETRAMAT	1.652448	17.5	A	G
N/A	2017	15-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	MSO ULTRA	1.0544	N/A	N/A	2.3	A	G
NO	2017	22-MAR-17	SONOMA	49M07N09W28	GRAPES, WINE	NORDOX 75 WG	5.9663	COPPER OXIDE (OUS)	5.0057257	7.82	A	G
NO	2017	27-APR-17	SONOMA	49M07N09W28	GRAPES, WINE	NORDOX 75 WG	10.05	COPPER OXIDE (OUS)	8.43195	7.82	A	G
NO	2017	19-APR-17	SONOMA	49M07N09W29	GRAPES, WINE	NORDOX 75 WG	2.68	COPPER OXIDE (OUS)	2.24852	2	A	G
NO	2017	18-APR-17	SONOMA	49M07N09W28	GRAPES, WINE	NORDOX 75 WG	9.83	COPPER OXIDE (OUS)	8.24737	7.82	A	G
NO	2017	03-MAY-17	SONOMA	49M07N09W28	GRAPES, WINE	NORDOX 75 WG	7	COPPER OXIDE (OUS)	5.873	9	A	G
NO	2017	30-APR-17	SONOMA	49M07N09W29	GRAPES, WINE	NUCOP DF	.125	COPPER OXYCHLORIDE	.0625	1.2	A	G
NO	2017	15-APR-17	SONOMA	49M07N09W29	GRAPES, WINE	NUCOP DF	.125	COPPER OXYCHLORIDE	.0625	1.2	A	G
NO	2017	22-MAR-17	SONOMA	49M07N09W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	32.5257	MINERAL OIL	31.5824547	7.82	A	G
NO	2017	19-APR-17	SONOMA	49M07N09W29	GRAPES, WINE	ORGANIC JMS STYLET-OIL	4.3368	MINERAL OIL	4.2110328	2	A	G
NO	2017	18-APR-17	SONOMA	49M07N09W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	31.8029	MINERAL OIL	30.8806159	7.82	A	G
NO	2017	27-APR-17	SONOMA	49M07N09W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	32.5257	MINERAL OIL	31.5824547	7.82	A	G
NO	2017	02-AUG-17	SONOMA	49M07N09W28	GRAPES, WINE	OXIDATE 2.0	30.6269	HYDROGEN PEROXIDE	8.2998899	3.25	A	G
NO	2017	13-JUL-17	SONOMA	49M07N09W22	GRAPES, WINE	OXIDATE 2.0	6.891	HYDROGEN PEROXIDE	1.867461	3	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W22	GRAPES, WINE	OXIDATE 2.0	25.267	HYDROGEN PEROXIDE	6.847357	11	A	G
NO	2017	15-JUL-17	SONOMA	49M07N09W22	GRAPES, WINE	OXIDATE 2.0	11.485	HYDROGEN PEROXIDE	3.112435	6	A	G
NO	2017	01-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	OXIDATE 2.0	18.376	HYDROGEN PEROXIDE	4.979896	2	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W22	GRAPES, WINE	OXIDATE 2.0	25.267	PEROXYACETIC ACID	.50534	11	A	G
NO	2017	13-JUL-17	SONOMA	49M07N09W22	GRAPES, WINE	OXIDATE 2.0	6.891	PEROXYACETIC ACID	.13782	3	A	G
NO	2017	15-JUL-17	SONOMA	49M07N09W22	GRAPES, WINE	OXIDATE 2.0	11.485	PEROXYACETIC ACID	.2297	6	A	G
NO	2017	01-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	OXIDATE 2.0	18.376	PEROXYACETIC ACID	.36752	2	A	G
NO	2017	02-AUG-17	SONOMA	49M07N09W28	GRAPES, WINE	OXIDATE 2.0	30.6269	PEROXYACETIC ACID	.612538	3.25	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W21	GRAPES, WINE	PETRO CANADA PURESPRAY GREEN	26.2725	MINERAL OIL	25.74705	13.33	A	G
NO	2017	02-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PETRO CANADA PURESPRAY GREEN	32.343	MINERAL OIL	31.69614	6	A	G
NO	2017	02-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PETRO CANADA PURESPRAY GREEN	34.6773	MINERAL OIL	33.983754	6.11	A	G
NO	2017	03-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PETRO CANADA PURESPRAY GREEN	40.4885	MINERAL OIL	39.67873	7.33	A	G
NO	2017	27-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PH-D FUNGICIDE	3.0625	POLYOXIN D, ZINC SALT	.3460625	7.95	A	G
NO	2017	10-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PH-D FUNGICIDE	.6125	POLYOXIN D, ZINC SALT	.0692125	1.57	A	G
NO	2017	26-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PH-D FUNGICIDE	.6125	POLYOXIN D, ZINC SALT	.0692125	1.57	A	G
NO	2017	12-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PH-D FUNGICIDE	3.1938	POLYOXIN D, ZINC SALT	.3608994	7.95	A	G
NO	2017	09-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PH-D FUNGICIDE	3.65	POLYOXIN D, ZINC SALT	.41245	9.4	A	G
NO	2017	26-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PH-D FUNGICIDE	3.65	POLYOXIN D, ZINC SALT	.41245	9.4	A	G
NO	2017	29-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	PH-D WATER DISPERSABLE GRANULES	.8938	POLYOXIN D, ZINC SALT	.1009994	2.3	A	G
N/A	2017	19-AUG-17	SONOMA	49M07N09W22	GRAPES, WINE	PHD	4.25	N/A	N/A	11	A	G
N/A	2017	18-AUG-17	SONOMA	49M07N09W22	GRAPES, WINE	PHD	3.5	N/A	N/A	9	A	G
NO	2017	15-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	POAST	1.8222	SETHOXYDIM	.327996	2.3	A	G
NO	2017	15-APR-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	9.0413	BOSCALID	2.2784076	6.11	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	20.075	BOSCALID	5.0589	13.33	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.0613	BOSCALID	1.0234476	2.88	A	G
NO	2017	17-MAY-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	18	BOSCALID	4.536	16	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	13.75	BOSCALID	3.465	11	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	16.25	BOSCALID	4.095	13	A	G
NO	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.0613	BOSCALID	1.0234476	2.88	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	18.75	BOSCALID	4.725	15	A	G
NO	2017	09-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	1.25	BOSCALID	.315	2	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.3156	BOSCALID	1.0875312	3.06	A	G
NO	2017	19-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	9.37	BOSCALID	2.36124	6.52	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	20	BOSCALID	5.04	16	A	G
NO	2017	24-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.75	BOSCALID	.945	3	A	G
NO	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.2025	BOSCALID	1.05903	2.98	A	G
NO	2017	31-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	13.75	BOSCALID	3.465	10	A	G
NO	2017	31-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	4.7263	BOSCALID	1.1910276	3.33	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.3294	BOSCALID	1.0910088	3.07	A	G
NO	2017	09-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	7.35	BOSCALID	1.8522	9.4	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	15	BOSCALID	3.78	12	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	20	BOSCALID	5.04	16	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	20	BOSCALID	5.04	16	A	G
NO	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.3294	BOSCALID	1.0910088	3.07	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	22.5	BOSCALID	5.67	18	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.2025	BOSCALID	1.05903	2.98	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	17.5	BOSCALID	4.41	14	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	15	BOSCALID	3.78	12	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	20	BOSCALID	5.04	16	A	G
NO	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.005	BOSCALID	1.00926	2.84	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	29.06	BOSCALID	7.32312	23.25	A	G
NO	2017	18-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	14.375	BOSCALID	3.6225	10	A	G
NO	2017	04-MAY-17	SONOMA	49M07N09W28	GRAPES, WINE	PRISTINE FUNGICIDE	4.5	BOSCALID	1.134	9.71	A	G
NO	2017	07-JUL-17	SONOMA	49M07N09W28	GRAPES, WINE	PRISTINE FUNGICIDE	8.25	BOSCALID	2.079	9.71	A	G
NO	2017	01-JUN-17	SONOMA	49M07N09W22	GRAPES, WINE	PRISTINE FUNGICIDE	4.5	BOSCALID	1.134	6	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	16.25	BOSCALID	4.095	13	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	5	BOSCALID	1.26	4	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W28	GRAPES, WINE	PRISTINE FUNGICIDE	31.25	BOSCALID	7.875	25	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	5	BOSCALID	1.26	4	A	G
NO	2017	24-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	16.25	BOSCALID	4.095	13	A	G
NO	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.3156	BOSCALID	1.0875312	3.06	A	G
NO	2017	10-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	1.225	BOSCALID	.3087	1.57	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.005	BOSCALID	1.00926	2.84	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.8356	BOSCALID	.9665712	2.72	A	G
NO	2017	02-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	PRISTINE FUNGICIDE	18	BOSCALID	4.536	24	A	G
NO	2017	01-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	41.25	BOSCALID	10.395	55	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.13	BOSCALID	.78876	2.5	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	18	BOSCALID	4.536	16	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	41.25	BOSCALID	10.395	55	A	G
NO	2017	27-JUL-17	SONOMA	49M07N09W22	GRAPES, WINE	PRISTINE FUNGICIDE	4.5	BOSCALID	1.134	6	A	G
NO	2017	31-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	9.0413	BOSCALID	2.2784076	6.11	A	G
NO	2017	12-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	6.5625	BOSCALID	1.65375	7.95	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.75	BOSCALID	.945	3	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	34.38	BOSCALID	8.66376	27.5	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	15	BOSCALID	3.78	12	A	G
NO	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.8356	BOSCALID	.9665712	2.72	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	28.13	BOSCALID	7.08876	22.5	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	35.31	BOSCALID	8.89812	28.25	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.13	BOSCALID	.78876	2.5	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	28.13	BOSCALID	7.08876	22.5	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	28.13	BOSCALID	7.08876	22.5	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	15	BOSCALID	3.78	12	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W28	GRAPES, WINE	PRISTINE FUNGICIDE	18	BOSCALID	4.536	24	A	G
NO	2017	02-JUN-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	4.5	BOSCALID	1.134	6	A	G
NO	2017	20-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	9.37	BOSCALID	2.36124	6.52	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	20	BOSCALID	5.04	16	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	15.63	BOSCALID	3.93876	12.5	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	21.88	BOSCALID	5.51376	17.5	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W28	GRAPES, WINE	PRISTINE FUNGICIDE	31.25	BOSCALID	7.875	25	A	G
NO	2017	27-JUL-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	4.5	BOSCALID	1.134	6	A	G
NO	2017	24-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	16.25	PYRACLOSTROBIN	2.08	13	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	22.5	PYRACLOSTROBIN	2.88	18	A	G
NO	2017	17-MAY-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	18	PYRACLOSTROBIN	2.304	16	A	G
NO	2017	09-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	7.35	PYRACLOSTROBIN	.9408	9.4	A	G
NO	2017	04-MAY-17	SONOMA	49M07N09W28	GRAPES, WINE	PRISTINE FUNGICIDE	4.5	PYRACLOSTROBIN	.576	9.71	A	G
NO	2017	20-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	9.37	PYRACLOSTROBIN	1.19936	6.52	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	15	PYRACLOSTROBIN	1.92	12	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	20	PYRACLOSTROBIN	2.56	16	A	G
NO	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.2025	PYRACLOSTROBIN	.53792	2.98	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.13	PYRACLOSTROBIN	.40064	2.5	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	18.75	PYRACLOSTROBIN	2.4	15	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	18	PYRACLOSTROBIN	2.304	16	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	41.25	PYRACLOSTROBIN	5.28	55	A	G
NO	2017	15-APR-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	9.0413	PYRACLOSTROBIN	1.1572864	6.11	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	20.075	PYRACLOSTROBIN	2.5696	13.33	A	G
NO	2017	31-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	4.7263	PYRACLOSTROBIN	.6049664	3.33	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.2025	PYRACLOSTROBIN	.53792	2.98	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.005	PYRACLOSTROBIN	.51264	2.84	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.8356	PYRACLOSTROBIN	.4909568	2.72	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	21.88	PYRACLOSTROBIN	2.80064	17.5	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	13.75	PYRACLOSTROBIN	1.76	11	A	G
NO	2017	24-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.75	PYRACLOSTROBIN	.48	3	A	G
NO	2017	09-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	1.25	PYRACLOSTROBIN	.16	2	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.75	PYRACLOSTROBIN	.48	3	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	5	PYRACLOSTROBIN	.64	4	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	29.06	PYRACLOSTROBIN	3.71968	23.25	A	G
NO	2017	19-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	9.37	PYRACLOSTROBIN	1.19936	6.52	A	G
NO	2017	01-JUN-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	41.25	PYRACLOSTROBIN	5.28	55	A	G
NO	2017	02-JUN-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	4.5	PYRACLOSTROBIN	.576	6	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	16.25	PYRACLOSTROBIN	2.08	13	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	20	PYRACLOSTROBIN	2.56	16	A	G
NO	2017	25-JUL-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	16.25	PYRACLOSTROBIN	2.08	13	A	G
NO	2017	10-JUN-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	1.225	PYRACLOSTROBIN	.1568	1.57	A	G
NO	2017	31-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	9.0413	PYRACLOSTROBIN	1.1572864	6.11	A	G
NO	2017	13-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	4.3294	PYRACLOSTROBIN	.5541632	3.07	A	G
NO	2017	02-JUN-17	SONOMA	49M07N09W28	GRAPES, WINE	PRISTINE FUNGICIDE	18	PYRACLOSTROBIN	2.304	24	A	G
NO	2017	01-JUN-17	SONOMA	49M07N09W22	GRAPES, WINE	PRISTINE FUNGICIDE	4.5	PYRACLOSTROBIN	.576	6	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W27	GRAPES, WINE	PRISTINE FUNGICIDE	20	PYRACLOSTROBIN	2.56	16	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W21	GRAPES, WINE	PRISTINE FUNGICIDE	15.63	PYRACLOSTROBIN	2.00064	12.5	A	G
NO	2017	26-MAY-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	17.5	PYRACLOSTROBIN	2.24	14	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	15	PYRACLOSTROBIN	1.92	12	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	15	PYRACLOSTROBIN	1.92	12	A	G
NO	2017	26-JUL-17	SONOMA	49M07N09W29	GRAPES, WINE	PRISTINE FUNGICIDE	20	PYRACLOSTROBIN	2.56	16	A	G
NO	2017	16-JUL-17	SONOMA	49M07N09W20	GRAPES, WINE	PRISTINE FUNGICIDE	3.8356	PYRACLOSTROBIN	.4909568	2.72	A	G
